"CD_MUN","NM_MUN","SIGLA_UF","Symbol_WRB","WRB1","Soil_Group","Legenda","Rotulo","area","porc_mun"
3159357.0,Santa Rita de Minas,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,53.546963805624,0.785690409166373
3159357.0,Santa Rita de Minas,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,14.6057884501124,0.214309590833627
3159407.0,Santa Rita de Ibitipoca,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,324.233721420597,1.0
3159506.0,Santa Rita do Itueto,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,80.6293430118298,0.166218162252275
3159506.0,Santa Rita do Itueto,MG,LPdy,Dystric LEPTOSOLS,LEPTOSOLS,Dystric LEPTOSOLS,LP,177.752239089295,0.366437941994823
3159506.0,Santa Rita do Itueto,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,226.699842932656,0.467343895752901
3159605.0,Santa Rita do Sapucaí,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,89.326983040387,0.253073054729821
3159605.0,Santa Rita do Sapucaí,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,263.642174959274,0.746926945270179
3159704.0,Santa Rosa da Serra,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,226.349570648161,0.796069788097844
3159704.0,Santa Rosa da Serra,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,57.984257908514,0.203930211902156
3159803.0,Santa Vitória,MG,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,181.872160182869,0.0605966398089687
3159803.0,Santa Vitória,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,2531.64510345129,0.843500106358924
3159803.0,Santa Vitória,MG,Water,,,Water,Water,287.839919804098,0.0959032538321073
3159902.0,Santo Antônio do Amparo,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,160.093712426787,0.327467332239691
3159902.0,Santo Antônio do Amparo,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,235.3495016479,0.481401001203113
3159902.0,Santo Antônio do Amparo,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,93.4413147478884,0.191131666557196
3160009.0,Santo Antônio do Aventureiro,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,202.031855121315,1.0
3160108.0,Santo Antônio do Grama,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,23.0083161682823,0.176698068738822
3160108.0,Santo Antônio do Grama,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,57.5107331617278,0.441667934633118
3160108.0,Santo Antônio do Grama,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,49.6935575903916,0.381633996628061
3160207.0,Santo Antônio do Itambé,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,112.731454261203,0.368720673226017
3160207.0,Santo Antônio do Itambé,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,73.278423069813,0.239678177349134
3160207.0,Santo Antônio do Itambé,MG,LPdy,Dystric LEPTOSOLS,LEPTOSOLS,Dystric LEPTOSOLS,LP,119.726856318581,0.39160114942485
3160306.0,Santo Antônio do Jacinto,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,129.468168028654,0.257030964573159
3160306.0,Santo Antônio do Jacinto,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,374.238333807249,0.742969035426841
3160405.0,Santo Antônio do Monte,MG,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,122.878986619789,0.109150126884608
3160405.0,Santo Antônio do Monte,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,0.779934517980099,0.0006927950330728
3160405.0,Santo Antônio do Monte,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,715.264741844008,0.635350595541021
3160405.0,Santo Antônio do Monte,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,79.580594080948,0.0706893194713987
3160405.0,Santo Antônio do Monte,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,207.27534692889,0.184117163069899
3160454.0,Santo Antônio do Retiro,MG,FRxa,Xanthic FERRALSOLS,FERRALSOLS,Xanthic FERRALSOLS,FR,276.719324190167,0.34751072406864
3160454.0,Santo Antônio do Retiro,MG,LPdy,Dystric LEPTOSOLS,LEPTOSOLS,Dystric LEPTOSOLS,LP,519.570703784652,0.65248927593136
3160504.0,Santo Antônio do Rio Abaixo,MG,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,99.4869973502741,0.927452566896902
3160504.0,Santo Antônio do Rio Abaixo,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,7.78209748132533,0.072547433103098
3160603.0,Santo Hipólito,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,102.275322586494,0.237487057231075
3160603.0,Santo Hipólito,MG,LPdy,Dystric LEPTOSOLS,LEPTOSOLS,Dystric LEPTOSOLS,LP,13.3012538101144,0.0308860001118669
3160603.0,Santo Hipólito,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,315.079829804847,0.731626942657058
3160702.0,Santos Dumont,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,159.560105568798,0.25034011416852
3160702.0,Santos Dumont,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,477.813197941753,0.74965988583148
3160801.0,São Bento Abade,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,0.0375705223917961,0.0004672756177346
3160801.0,São Bento Abade,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,80.3657738120253,0.999532724382265
3160900.0,São Brás do Suaçuí,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,103.032605897131,0.936502378354299
3160900.0,São Brás do Suaçuí,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,6.9859143742094,0.0634976216457007
3160959.0,São Domingos das Dores,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,32.7603712453461,0.53824312060021
3160959.0,São Domingos das Dores,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,28.1050072267728,0.46175687939979
3161007.0,São Domingos do Prata,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,670.034303274941,0.900864715061187
3161007.0,São Domingos do Prata,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,73.733647753568,0.0991352849388125
3161056.0,São Félix de Minas,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,162.560055281142,1.0
3161106.0,São Francisco,MG,ARdy,Dystric ARENOSOLS,ARENOSOLS,Dystric ARENOSOLS,AR,1590.32073298212,0.480735395888618
3161106.0,São Francisco,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,24.4607040663086,0.0073941853420856
3161106.0,São Francisco,MG,CMeu,Eutric CAMBISOLS,CAMBISOLS,Eutric CAMBISOLS,CM,631.246811040727,0.190818543275889
3161106.0,São Francisco,MG,FLeu,Eutric FLUVISOLS,FLUVISOLS,Eutric FLUVISOLS,FL,679.798579091213,0.205495176077547
3161106.0,São Francisco,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,382.273110088618,0.11555669941586
3161205.0,São Francisco de Paula,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,193.614479277408,0.611113465628546
3161205.0,São Francisco de Paula,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,123.206729234105,0.38888254417756
3161205.0,São Francisco de Paula,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,0.0012641830958277,0.0000039901938934
3161304.0,São Francisco de Sales,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,611.166032714301,0.541399113309211
3161304.0,São Francisco de Sales,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,254.169895288194,0.22515543824938
3161304.0,São Francisco de Sales,MG,Water,,,Water,Water,263.528190334625,0.233445448441409
3161403.0,São Francisco do Glória,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,164.613214530094,1.0
3161502.0,São Geraldo,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,50.1013200018266,0.269974323746262
3161502.0,São Geraldo,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,135.476772413047,0.730025676253738
3161601.0,São Geraldo da Piedade,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,128.224042139767,0.841719188205385
3161601.0,São Geraldo da Piedade,MG,FRxa,Xanthic FERRALSOLS,FERRALSOLS,Xanthic FERRALSOLS,FR,24.1118484238678,0.158280811794615
3161650.0,São Geraldo do Baixio,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,280.954471853432,1.0
3161700.0,São Gonçalo do Abaeté,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,1590.3480479499,0.590648712347371
3161700.0,São Gonçalo do Abaeté,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,567.536602737598,0.210780755853465
3161700.0,São Gonçalo do Abaeté,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,69.6309776725626,0.0258606582092545
3161700.0,São Gonçalo do Abaeté,MG,LPdy,Dystric LEPTOSOLS,LEPTOSOLS,Dystric LEPTOSOLS,LP,412.677723814679,0.153266806281679
3161700.0,São Gonçalo do Abaeté,MG,Water,,,Water,Water,52.3513274360914,0.0194430673082305
3161809.0,São Gonçalo do Pará,MG,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,136.575471213911,0.513963695305343
3161809.0,São Gonçalo do Pará,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,129.154331224318,0.486036304694657
3161908.0,São Gonçalo do Rio Abaixo,MG,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,130.532005687268,0.358774339957653
3161908.0,São Gonçalo do Rio Abaixo,MG,CMro,Rhodic CAMBISOLS,CAMBISOLS,Rhodic CAMBISOLS,CM,19.0426163603442,0.0523396701044924
3161908.0,São Gonçalo do Rio Abaixo,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,101.520710348246,0.279035211750958
3161908.0,São Gonçalo do Rio Abaixo,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,112.732263810367,0.309850778186897
3162005.0,São Gonçalo do Sapucaí,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,0.879357670582712,0.00170192781628762
3162005.0,São Gonçalo do Sapucaí,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,515.803936513324,0.998298072183712
3162104.0,São Gotardo,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,734.727506320047,0.84832985982767
3162104.0,São Gotardo,MG,CMeu,Eutric CAMBISOLS,CAMBISOLS,Eutric CAMBISOLS,CM,0.111100441200495,0.0001282786079188
3162104.0,São Gotardo,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,131.248443940116,0.151541861564412
3162203.0,São João Batista do Glória,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,89.3148251630788,0.163010711057513
3162203.0,São João Batista do Glória,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,140.907718396661,0.257174184995512
3162203.0,São João Batista do Glória,MG,LPdy,Dystric LEPTOSOLS,LEPTOSOLS,Dystric LEPTOSOLS,LP,317.685164980757,0.579815103946975
3162252.0,São João da Lagoa,MG,ARdy,Dystric ARENOSOLS,ARENOSOLS,Dystric ARENOSOLS,AR,151.785464085261,0.152087411620609
3162252.0,São João da Lagoa,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,769.443620716838,0.77097427851905
3162252.0,São João da Lagoa,MG,LPdy,Dystric LEPTOSOLS,LEPTOSOLS,Dystric LEPTOSOLS,LP,0.778146874571085,0.000779694845797
3162252.0,São João da Lagoa,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,76.0074131112829,0.0761586150145443
3162302.0,São João da Mata,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,103.814481460551,0.861275785188822
3162302.0,São João da Mata,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,16.7212206291012,0.138724214811178
3162401.0,São João da Ponte,MG,ARdy,Dystric ARENOSOLS,ARENOSOLS,Dystric ARENOSOLS,AR,316.68031812614,0.171076633214802
3162401.0,São João da Ponte,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,42.9475683051641,0.0232010799846539
3162401.0,São João da Ponte,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,0.538204858020425,0.0002907483345817
3162401.0,São João da Ponte,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,1361.14159474853,0.735314157621416
3162401.0,São João da Ponte,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,129.794432207129,0.0701173808445458
3162450.0,São João das Missões,MG,ARdy,Dystric ARENOSOLS,ARENOSOLS,Dystric ARENOSOLS,AR,273.222120331286,0.402819621741132
3162450.0,São João das Missões,MG,CMeu,Eutric CAMBISOLS,CAMBISOLS,Eutric CAMBISOLS,CM,401.744266277015,0.592303702138588
3162450.0,São João das Missões,MG,FLeu,Eutric FLUVISOLS,FLUVISOLS,Eutric FLUVISOLS,FL,0.945605257148027,0.00139413438245387
3162450.0,São João das Missões,MG,FRxa,Xanthic FERRALSOLS,FERRALSOLS,Xanthic FERRALSOLS,FR,2.36211789693472,0.00348254173782665
3162500.0,São João del Rei,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,1246.0073810556,0.858130367686264
3162500.0,São João del Rei,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,197.897510261578,0.136292822841141
3162500.0,São João del Rei,MG,Water,,,Water,Water,8.09754091832205,0.0055768094725951
3162559.0,São João do Manhuaçu,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,143.095603604225,1.0
3162575.0,São João do Manteninha,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,136.364178923827,0.9886670199312
3162575.0,São João do Manteninha,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,1.56312741366601,0.0113329800687995
3162609.0,São João do Oriente,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,120.122374759452,1.0
3162658.0,São João do Pacuí,MG,ARdy,Dystric ARENOSOLS,ARENOSOLS,Dystric ARENOSOLS,AR,98.7583015963063,0.237444444471768
3162658.0,São João do Pacuí,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,317.163417760023,0.762555555528232
3162708.0,São João do Paraíso,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,301.367826331499,0.156507943280771
3162708.0,São João do Paraíso,MG,CMeu,Eutric CAMBISOLS,CAMBISOLS,Eutric CAMBISOLS,CM,1.31486215189743,0.0006828412096812
3162708.0,São João do Paraíso,MG,FRxa,Xanthic FERRALSOLS,FERRALSOLS,Xanthic FERRALSOLS,FR,1622.89258912953,0.842809215509547
3162807.0,São João Evangelista,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,227.186537709919,0.475103597759507
3162807.0,São João Evangelista,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,105.772059903065,0.221195704239064
3162807.0,São João Evangelista,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,145.224558189845,0.303700698001429
3162906.0,São João Nepomuceno,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,407.42712687875,1.0
3162922.0,São Joaquim de Bicas,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,71.7582644018652,1.0
3162948.0,São José da Barra,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,10.0756012719176,0.0326791501110368
3162948.0,São José da Barra,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,90.4779452215353,0.293455673149122
3162948.0,São José da Barra,MG,LPdy,Dystric LEPTOSOLS,LEPTOSOLS,Dystric LEPTOSOLS,LP,126.956482323143,0.411769961061349
3162948.0,São José da Barra,MG,Water,,,Water,Water,80.8089218808007,0.262095215678493
3162955.0,São José da Lapa,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,47.929509701327,1.0
3163003.0,São José da Safira,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,213.880810764687,1.0
3163102.0,São José da Varginha,MG,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,137.832692734128,0.670716025205691
3163102.0,São José da Varginha,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,67.6681266206179,0.329283974794309
3163201.0,São José do Alegre,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,31.4843396056577,0.354578464837432
3163201.0,São José do Alegre,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,57.3093766740174,0.645421535162568
3163300.0,São José do Divino,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,328.703874265663,1.0
3163409.0,São José do Goiabal,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,13.1268805914267,0.0692426983171866
3163409.0,São José do Goiabal,MG,FRxa,Xanthic FERRALSOLS,FERRALSOLS,Xanthic FERRALSOLS,FR,82.0869180843034,0.432998507536609
3163409.0,São José do Goiabal,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,94.3640327844929,0.497758794146204
3163508.0,São José do Jacuri,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,101.173783081639,0.293133516128802
3163508.0,São José do Jacuri,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,243.971952615071,0.706866483871198
3163607.0,São José do Mantimento,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,40.3207525514608,0.737112719879517
3163607.0,São José do Mantimento,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,14.3801791568556,0.262887280120483
3163706.0,São Lourenço,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,9.54811088993454,0.164569646352541
3163706.0,São Lourenço,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,43.6942058477027,0.753106042326332
3163706.0,São Lourenço,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,4.77634649434537,0.0823243113211271
3163805.0,São Miguel do Anta,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,124.675007477519,0.819633458922041
3163805.0,São Miguel do Anta,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,27.435678244716,0.180366541077959
3163904.0,São Pedro da União,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,260.827271775166,1.0
3164001.0,São Pedro dos Ferros,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,87.0426303630024,0.216126531561831
3164001.0,São Pedro dos Ferros,MG,FRxa,Xanthic FERRALSOLS,FERRALSOLS,Xanthic FERRALSOLS,FR,29.8708395091558,0.0741691848124342
3164001.0,São Pedro dos Ferros,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,285.825748371858,0.709704283625735
3164100.0,São Pedro do Suaçuí,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,4.52943245505428,0.0147008970246429
3164100.0,São Pedro do Suaçuí,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,157.37761139061,0.510790718703827
3164100.0,São Pedro do Suaçuí,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,146.198811699183,0.47450838427153
3164209.0,São Romão,MG,ARdy,Dystric ARENOSOLS,ARENOSOLS,Dystric ARENOSOLS,AR,1700.26121998385,0.698544958212659
3164209.0,São Romão,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,0.201757714855313,0.0000828912833135
3164209.0,São Romão,MG,FLeu,Eutric FLUVISOLS,FLUVISOLS,Eutric FLUVISOLS,FL,464.548178729811,0.190857607222063
3164209.0,São Romão,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,26.4190707736344,0.0108541608034564
3164209.0,São Romão,MG,LPdy,Dystric LEPTOSOLS,LEPTOSOLS,Dystric LEPTOSOLS,LP,242.573769239603,0.0996603824785083
3164308.0,São Roque de Minas,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,1396.67358176323,0.665441784693361
3164308.0,São Roque de Minas,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,371.555617273168,0.177026784425149
3164308.0,São Roque de Minas,MG,LPdy,Dystric LEPTOSOLS,LEPTOSOLS,Dystric LEPTOSOLS,LP,330.637469528492,0.15753143088149
3164407.0,São Sebastião da Bela Vista,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,167.428308022133,1.0
3164431.0,São Sebastião da Vargem Alegre,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,47.3333256807645,0.642862510284298
3164431.0,São Sebastião da Vargem Alegre,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,26.2956772919426,0.357137489715702
3164472.0,São Sebastião do Anta,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,16.1817746830513,0.200722386794115
3164472.0,São Sebastião do Anta,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,64.4359129675509,0.799277613205885
3164506.0,São Sebastião do Maranhão,MG,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,0.189340005718559,0.0003656414396706
3164506.0,São Sebastião do Maranhão,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,362.037033352813,0.699143013051074
3164506.0,São Sebastião do Maranhão,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,151.002147823229,0.29160579410514
3164506.0,São Sebastião do Maranhão,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,4.60120262950385,0.00888555140411536
3164605.0,São Sebastião do Oeste,MG,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,1.34134807298157,0.00328689246831178
3164605.0,São Sebastião do Oeste,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,204.519201156781,0.501161954490395
3164605.0,São Sebastião do Oeste,MG,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,202.229488979035,0.495551153041293
3164704.0,São Sebastião do Paraíso,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,553.311764411798,0.67897246771404
3164704.0,São Sebastião do Paraíso,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,261.61342139829,0.32102753228596
3164803.0,São Sebastião do Rio Preto,MG,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,105.318611698494,0.822789477985517
3164803.0,São Sebastião do Rio Preto,MG,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,22.6832824875517,0.177210522014482
3164902.0,São Sebastião do Rio Verde,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,90.8475860019085,1.0
3165008.0,São Tiago,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,371.119829648532,0.648357619685221
3165008.0,São Tiago,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,201.280059518671,0.351642380314779
3165107.0,São Tomás de Aquino,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,35.2776631698799,0.126931024137345
3165107.0,São Tomás de Aquino,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,242.650159516779,0.873068975862656
3165206.0,São Tomé das Letras,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,351.765456201432,0.951366934440073
3165206.0,São Tomé das Letras,MG,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,17.9819498385558,0.0486330655599274
3165305.0,São Vicente de Minas,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,392.651048297431,1.0
3165404.0,Sapucaí-Mirim,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,285.072509135404,1.0
3165503.0,Sardoá,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,141.903728002184,1.0
3165537.0,Sarzedo,MG,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,30.6897552965069,0.49392635152487
3165537.0,Sarzedo,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,31.4445187744354,0.50607364847513
3165552.0,Setubinha,MG,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,361.73875761704,0.676583420454196
