atividade_cod;atividade_desc;cnae2_4cod;cnae2_cod;isic4_sec;isic4_cod; isic4_desc;cnae2_desc
2700;Fabricação de máquinas e equipamentos elétricos;2740;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS
2700;Fabricação de máquinas e equipamentos elétricos;2751;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS
2700;Fabricação de máquinas e equipamentos elétricos;2759;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS
2700;Fabricação de máquinas e equipamentos elétricos;2790;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS
2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2812;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2813;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2814;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2815;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2821;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2822;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2823;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2824;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2825;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2829;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2831;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2832;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2833;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2840;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2851;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2852;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2853;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2854;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2861;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2862;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2863;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2864;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2865;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2866;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2800;Fabricação de máquinas e equipamentos mecânicos;2869;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
2991;Fabricação de automóveis, caminhões e ônibus, exceto peças;2910;291;C;291;Fabricación de vehículos automotores;Fabricação de automóveis, camionetas e utilitários
2991;Fabricação de automóveis, caminhões e ônibus, exceto peças;2920;292;C;291;Fabricación de vehículos automotores;Fabricação de caminhões e ônibus
2991;Fabricação de automóveis, caminhões e ônibus, exceto peças;2930;293;C;292;"Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques";Fabricação de cabines, carrocerias e reboques para veículos automotores
2992;Fabricação de peças e acessórios para veículos automotores;2941;294;C;293;Fabricación de partes, piezas y accesorios para vehículos automotores;Fabricação de peças e acessórios para veículos automotores
2992;Fabricação de peças e acessórios para veículos automotores;2942;294;C;293;Fabricación de partes, piezas y accesorios para vehículos automotores;Fabricação de peças e acessórios para veículos automotores
2992;Fabricação de peças e acessórios para veículos automotores;2943;294;C;293;Fabricación de partes, piezas y accesorios para vehículos automotores;Fabricação de peças e acessórios para veículos automotores
2992;Fabricação de peças e acessórios para veículos automotores;2944;294;C;293;Fabricación de partes, piezas y accesorios para vehículos automotores;Fabricação de peças e acessórios para veículos automotores
2992;Fabricação de peças e acessórios para veículos automotores;2945;294;C;293;Fabricación de partes, piezas y accesorios para vehículos automotores;Fabricação de peças e acessórios para veículos automotores
2992;Fabricação de peças e acessórios para veículos automotores;2949;294;C;293;Fabricación de partes, piezas y accesorios para vehículos automotores;Fabricação de peças e acessórios para veículos automotores
2992;Fabricação de peças e acessórios para veículos automotores;2950;295;C;291;Fabricación de vehículos automotores;Recondicionamento e recuperação de motores para veículos automotores
3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3011;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES
3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3012;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES
3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3031;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES
3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3032;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES
3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3041;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES
3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3042;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES
3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3050;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES
3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3091;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES
3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3092;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES
3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3099;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES
3180;Fabricação de móveis e de produtos de indústrias diversas;3101;31;C;31;FABRICACIÓN DE MUEBLES;FABRICAÇÃO DE MÓVEIS
3180;Fabricação de móveis e de produtos de indústrias diversas;3102;31;C;31;FABRICACIÓN DE MUEBLES;FABRICAÇÃO DE MÓVEIS
3180;Fabricação de móveis e de produtos de indústrias diversas;3103;31;C;31;FABRICACIÓN DE MUEBLES;FABRICAÇÃO DE MÓVEIS
3180;Fabricação de móveis e de produtos de indústrias diversas;3104;31;C;31;FABRICACIÓN DE MUEBLES;FABRICAÇÃO DE MÓVEIS
3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS
3180;Fabricação de móveis e de produtos de indústrias diversas;3212;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS
3180;Fabricação de móveis e de produtos de indústrias diversas;3220;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS
3180;Fabricação de móveis e de produtos de indústrias diversas;3230;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS
3180;Fabricação de móveis e de produtos de indústrias diversas;3240;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS
3180;Fabricação de móveis e de produtos de indústrias diversas;3250;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS
3180;Fabricação de móveis e de produtos de indústrias diversas;3291;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS
3180;Fabricação de móveis e de produtos de indústrias diversas;3292;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS
3180;Fabricação de móveis e de produtos de indústrias diversas;3299;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS
3300;Manutenção, reparação e instalação de máquinas e equipamentos;3311;33;C;33;REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS
3300;Manutenção, reparação e instalação de máquinas e equipamentos;3312;33;C;33;REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS
3300;Manutenção, reparação e instalação de máquinas e equipamentos;3313;33;C;33;REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS
3300;Manutenção, reparação e instalação de máquinas e equipamentos;3314;33;C;33;REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS
3300;Manutenção, reparação e instalação de máquinas e equipamentos;3315;33;C;33;REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS
3300;Manutenção, reparação e instalação de máquinas e equipamentos;3316;33;C;33;REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS
3300;Manutenção, reparação e instalação de máquinas e equipamentos;3317;33;C;33;REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS
3300;Manutenção, reparação e instalação de máquinas e equipamentos;3319;33;C;33;REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS
3300;Manutenção, reparação e instalação de máquinas e equipamentos;3321;33;C;33;REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS
3300;Manutenção, reparação e instalação de máquinas e equipamentos;3329;33;C;33;REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS
3500;Energia elétrica, gás natural e outras utilidades;3511;35;D;35;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR, Y AIRE ACONDICIONADO;ELETRICIDADE, GÁS E OUTRAS UTILIDADES
3500;Energia elétrica, gás natural e outras utilidades;3512;35;D;35;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR, Y AIRE ACONDICIONADO;ELETRICIDADE, GÁS E OUTRAS UTILIDADES
3500;Energia elétrica, gás natural e outras utilidades;3513;35;D;35;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR, Y AIRE ACONDICIONADO;ELETRICIDADE, GÁS E OUTRAS UTILIDADES
3500;Energia elétrica, gás natural e outras utilidades;3514;35;D;35;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR, Y AIRE ACONDICIONADO;ELETRICIDADE, GÁS E OUTRAS UTILIDADES
3500;Energia elétrica, gás natural e outras utilidades;3520;35;D;35;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR, Y AIRE ACONDICIONADO;ELETRICIDADE, GÁS E OUTRAS UTILIDADES
3500;Energia elétrica, gás natural e outras utilidades;3530;35;D;35;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR, Y AIRE ACONDICIONADO;ELETRICIDADE, GÁS E OUTRAS UTILIDADES
3680;Água, esgoto e gestão de resíduos;3600;36;E;36;CAPTACIÓN, TRATAMIENTO Y DISTRIBUICIÓN DE AGUA;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA
3680;Água, esgoto e gestão de resíduos;3701;37;E;37;EVACUACIÓN DE AGUAS RESIDUALES;ESGOTO E ATIVIDADES RELACIONADAS
3680;Água, esgoto e gestão de resíduos;3702;37;E;37;EVACUACIÓN DE AGUAS RESIDUALES;ESGOTO E ATIVIDADES RELACIONADAS
3680;Água, esgoto e gestão de resíduos;3811;38;E;38;"RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS"
3680;Água, esgoto e gestão de resíduos;3812;38;E;38;"RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS"
3680;Água, esgoto e gestão de resíduos;3821;38;E;38;"RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS"
3680;Água, esgoto e gestão de resíduos;3822;38;E;38;"RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS"
3680;Água, esgoto e gestão de resíduos;3831;38;E;38;"RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS"
3680;Água, esgoto e gestão de resíduos;3832;38;E;38;"RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS"
3680;Água, esgoto e gestão de resíduos;3839;38;E;38;"RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS"
3680;Água, esgoto e gestão de resíduos;3900;39;E;39;ACTIVIDADES DE DESCONTAMINACIÓN Y OTROS SERVICIOS DE GESTIÓN DE DESECHOS;DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS
4180;Construção;4110;41;F;41;CONSTRUCCIÓN DE EDIFICIOS;CONSTRUÇÃO DE EDIFÍCIOS
4180;Construção;4120;41;F;41;CONSTRUCCIÓN DE EDIFICIOS;CONSTRUÇÃO DE EDIFÍCIOS
4180;Construção;4211;42;F;42;OBRAS DE INGENIERÍA CIVIL;OBRAS DE INFRA-ESTRUTURA
4180;Construção;4212;42;F;42;OBRAS DE INGENIERÍA CIVIL;OBRAS DE INFRA-ESTRUTURA
4180;Construção;4213;42;F;42;OBRAS DE INGENIERÍA CIVIL;OBRAS DE INFRA-ESTRUTURA
4180;Construção;4221;42;F;42;OBRAS DE INGENIERÍA CIVIL;OBRAS DE INFRA-ESTRUTURA
4180;Construção;4222;42;F;42;OBRAS DE INGENIERÍA CIVIL;OBRAS DE INFRA-ESTRUTURA
4180;Construção;4223;42;F;42;OBRAS DE INGENIERÍA CIVIL;OBRAS DE INFRA-ESTRUTURA
4180;Construção;4291;42;F;42;OBRAS DE INGENIERÍA CIVIL;OBRAS DE INFRA-ESTRUTURA
4180;Construção;4292;42;F;42;OBRAS DE INGENIERÍA CIVIL;OBRAS DE INFRA-ESTRUTURA
4180;Construção;4299;42;F;42;OBRAS DE INGENIERÍA CIVIL;OBRAS DE INFRA-ESTRUTURA
4180;Construção;4311;43;F;43;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN ;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
4180;Construção;4312;43;F;43;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN ;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
4180;Construção;4313;43;F;43;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN ;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
4180;Construção;4319;43;F;43;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN ;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
4180;Construção;4321;43;F;43;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN ;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
4180;Construção;4322;43;F;43;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN ;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
4180;Construção;4329;43;F;43;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN ;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
4180;Construção;4330;43;F;43;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN ;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
4180;Construção;4391;43;F;43;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN ;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
4180;Construção;4399;43;F;43;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN ;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
4500;Comércio e reparação de veículos automotores e motocicletas;4511;45;G;45;COMERCIO AL POR MAYOR Y AL POR MENOR Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4500;Comércio e reparação de veículos automotores e motocicletas;4512;45;G;45;COMERCIO AL POR MAYOR Y AL POR MENOR Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4500;Comércio e reparação de veículos automotores e motocicletas;4520;45;G;45;COMERCIO AL POR MAYOR Y AL POR MENOR Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4500;Comércio e reparação de veículos automotores e motocicletas;4530;45;G;45;COMERCIO AL POR MAYOR Y AL POR MENOR Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4500;Comércio e reparação de veículos automotores e motocicletas;4541;45;G;45;COMERCIO AL POR MAYOR Y AL POR MENOR Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4500;Comércio e reparação de veículos automotores e motocicletas;4542;45;G;45;COMERCIO AL POR MAYOR Y AL POR MENOR Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4500;Comércio e reparação de veículos automotores e motocicletas;4543;45;G;45;COMERCIO AL POR MAYOR Y AL POR MENOR Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4611;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4612;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4613;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4614;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4615;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4616;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4617;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4618;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4619;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4621;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4622;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4623;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4631;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
