"CD_MUN","Soil_Group","NM_MUN","SIGLA_UF","Symbol_WRB","WRB1","Legenda","Rotulo","area","porc_mun","note","note2","final_note_mun"
3104502.0,CAMBISOLS,Arinos,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,1501.94940512502,0.284491417417488,"1",0.284491417417488,0.635740435310297
3104502.0,ARENOSOLS,Arinos,MG,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,343.963975838552,0.0651518611032834,"0",0.0,0.635740435310297
3104601.0,FERRALSOLS,Astolfo Dutra,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,52.3965922195981,0.32976526907785,"0.5",0.164882634538925,0.5
3104601.0,LIXISOLS,Astolfo Dutra,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,106.493979750334,0.67023473092215,"0.5",0.335117365461075,0.5
3104700.0,FERRALSOLS,Ataléia,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,934.931056105339,0.508967920491878,"0.5",0.254483960245939,0.438280931730002
3104700.0,Rock Outcrops,Ataléia,MG,RO,Rock Outcrops,Rock Outcrops,RO,226.745424834402,0.123438136539995,"0",0.0,0.438280931730002
3104700.0,LIXISOLS,Ataléia,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,675.239007175504,0.367593942968127,"0.5",0.183796971484063,0.438280931730002
3104809.0,CAMBISOLS,Augusto de Lima,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,413.863597312103,0.329816042448073,"1",0.329816042448073,0.39124659084426
3104809.0,ACRISOLS,Augusto de Lima,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,84.174018238542,0.0670799310514184,"0.5",0.0335399655257092,0.39124659084426
3104809.0,LEPTOSOLS,Augusto de Lima,MG,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,686.798029482641,0.547322860759552,"0",0.0,0.39124659084426
3104809.0,LIXISOLS,Augusto de Lima,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,63.5399732950732,0.0506362547117995,"0.5",0.0253181273558998,0.39124659084426
3104809.0,FERRALSOLS,Augusto de Lima,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,6.45599701752724,0.00514491102915644,"0.5",0.00257245551457822,0.39124659084426
3104908.0,CAMBISOLS,Baependi,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,493.96799513751,0.658138114684847,"1",0.658138114684847,0.829069057342423
3104908.0,FERRALSOLS,Baependi,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,256.585701899243,0.341861885315153,"0.5",0.170930942657577,0.829069057342423
3105004.0,Rock Outcrops,Baldim,MG,RO,Rock Outcrops,Rock Outcrops,RO,9.95259882918963,0.0178917843035398,"0",0.0,0.49105410784823
3105004.0,LIXISOLS,Baldim,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,546.313822693707,0.98210821569646,"0.5",0.49105410784823,0.49105410784823
3105103.0,CAMBISOLS,Bambuí,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,714.082862499384,0.490502607544106,"1",0.490502607544106,0.745251303772053
3105103.0,FERRALSOLS,Bambuí,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,741.735825345559,0.509497392455894,"0.5",0.254748696227947,0.745251303772053
3105202.0,LIXISOLS,Bandeira,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,483.788757337534,1.0,"0.5",0.5,0.5
3105301.0,FERRALSOLS,Bandeira do Sul,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,27.5965635483104,0.583856091276316,"0.5",0.291928045638158,0.708071954361842
3105301.0,CAMBISOLS,Bandeira do Sul,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,19.6694733409922,0.416143908723684,"1",0.416143908723684,0.708071954361842
3105400.0,CAMBISOLS,Barão de Cocais,MG,CMro,Rhodic CAMBISOLS,Rhodic CAMBISOLS,CM,83.3911553247771,0.245167274866151,"1",0.245167274866151,0.622583637433075
3105400.0,ACRISOLS,Barão de Cocais,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,256.748675206458,0.75483272513385,"0.5",0.377416362566925,0.622583637433075
3105509.0,FERRALSOLS,Barão de Monte Alto,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,198.312855224595,1.0,"0.5",0.5,0.5
3105608.0,CAMBISOLS,Barbacena,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,755.323289471612,0.994912327932565,"1",0.994912327932565,0.997456163966282
3105608.0,FERRALSOLS,Barbacena,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,3.86248827543771,0.00508767206743518,"0.5",0.00254383603371759,0.997456163966282
3105707.0,LIXISOLS,Barra Longa,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,50.2425981452241,0.130966969625714,"0.5",0.0654834848128569,0.5
3105707.0,FERRALSOLS,Barra Longa,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,333.38541347336,0.869033030374286,"0.5",0.434516515187143,0.5
3105905.0,CAMBISOLS,Barroso,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,76.4327268142978,0.931314289674297,"1",0.931314289674297,0.965657144837148
3105905.0,FERRALSOLS,Barroso,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,5.63701877183315,0.0686857103257033,"0.5",0.0343428551628516,0.965657144837148
3106002.0,FERRALSOLS,Bela Vista de Minas,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,109.143056538185,1.0,"0.5",0.5,0.5
3106101.0,ACRISOLS,Belmiro Braga,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,1.05857397902465,0.00269298206686981,"0.5",0.00134649103343491,0.5
3106101.0,FERRALSOLS,Belmiro Braga,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,392.027585801862,0.99730701793313,"0.5",0.498653508966565,0.5
3106200.0,FERRALSOLS,Belo Horizonte,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,119.160360314073,0.359616930582144,"0.5",0.179808465291072,0.536050045689458
3106200.0,ACRISOLS,Belo Horizonte,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,187.35360216953,0.565418962884398,"0.5",0.282709481442199,0.536050045689458
3106200.0,CAMBISOLS,Belo Horizonte,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,23.8906239855876,0.0721000913789153,"1",0.0721000913789153,0.536050045689458
3106200.0,LIXISOLS,Belo Horizonte,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,0.949001698022783,0.00286401515454204,"0.5",0.00143200757727102,0.536050045689458
3106309.0,FERRALSOLS,Belo Oriente,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,47.2450491226672,0.141068207008234,"0.5",0.0705341035041172,0.5
3106309.0,ACRISOLS,Belo Oriente,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,49.0864667723797,0.146566465365926,"0.5",0.0732832326829629,0.5
3106309.0,FERRALSOLS,Belo Oriente,MG,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,238.577746260029,0.71236532762584,"0.5",0.35618266381292,0.5
3106408.0,CAMBISOLS,Belo Vale,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,270.361507518027,0.738847999212822,"1",0.738847999212822,0.869423999606411
3106408.0,FERRALSOLS,Belo Vale,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,95.5615345773343,0.261152000787178,"0.5",0.130576000393589,0.869423999606411
3106507.0,LIXISOLS,Berilo,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,514.407463922523,0.876174789056889,"0.5",0.438087394528445,0.535012368131256
3106507.0,FERRALSOLS,Berilo,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,31.5865807643982,0.0538004746805993,"0.5",0.0269002373402997,0.535012368131256
3106507.0,CAMBISOLS,Berilo,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,41.1119418665483,0.0700247362625115,"1",0.0700247362625115,0.535012368131256
3106606.0,FERRALSOLS,Bertópolis,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,298.24067824223,0.697144512545278,"0.5",0.348572256272639,0.5
3106606.0,LIXISOLS,Bertópolis,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,129.562557493431,0.302855487454722,"0.5",0.151427743727361,0.5
3106655.0,FERRALSOLS,Berizal,MG,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,488.75611782856,1.0,"0.5",0.5,0.5
3106705.0,FERRALSOLS,Betim,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,80.1434809180468,0.233054138505584,"0.5",0.116527069252792,0.5
3106705.0,ACRISOLS,Betim,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,263.740053748842,0.766945861494416,"0.5",0.383472930747208,0.5
3106804.0,FERRALSOLS,Bias Fortes,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,170.996053528351,0.603085331394498,"0.5",0.301542665697249,0.698457334302751
3106804.0,CAMBISOLS,Bias Fortes,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,112.53936779082,0.396914668605502,"1",0.396914668605502,0.698457334302751
3106903.0,FERRALSOLS,Bicas,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,140.082344922717,1.0,"0.5",0.5,0.5
3107000.0,CAMBISOLS,Biquinhas,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,210.603294779708,0.458883005292207,"1",0.458883005292207,0.726737667786888
3107000.0,Water,Biquinhas,MG,Water,,Water,Water,2.48183751990724,0.00540766971843084,"0",0.0,0.726737667786888
3107000.0,FERRALSOLS,Biquinhas,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,245.862556655656,0.535709324989362,"0.5",0.267854662494681,0.726737667786888
3107109.0,FERRALSOLS,Boa Esperança,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,392.834689943718,0.456429464279474,"0.5",0.228214732139737,0.641507989418289
3107109.0,Water,Boa Esperança,MG,Water,,Water,Water,112.125614774352,0.130277278441974,"0",0.0,0.641507989418289
3107109.0,CAMBISOLS,Boa Esperança,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,355.708693861706,0.413293257278553,"1",0.413293257278553,0.641507989418289
3107208.0,CAMBISOLS,Bocaina de Minas,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,503.769911865082,1.0,"1",1.0,1.0
3107307.0,CAMBISOLS,Bocaiúva,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,464.350274226747,0.144803710059222,"1",0.144803710059222,0.376003302079975
3107307.0,LEPTOSOLS,Bocaiúva,MG,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,1259.60476955461,0.392797105899271,"0",0.0,0.376003302079975
3107307.0,FERRALSOLS,Bocaiúva,MG,FRha,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,652.069268191872,0.203342292425735,"0.5",0.101671146212867,0.376003302079975
3107307.0,LIXISOLS,Bocaiúva,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,211.925875712607,0.0660872939330926,"0.5",0.0330436469665463,0.376003302079975
3107307.0,ACRISOLS,Bocaiúva,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,618.806559339742,0.192969597682679,"0.5",0.0964847988413395,0.376003302079975
3107406.0,FERRALSOLS,Bom Despacho,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,19.8253271969814,0.0163366975444734,"0.5",0.00816834877223669,0.56420467397915
3107406.0,CAMBISOLS,Bom Despacho,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,155.830597432193,0.1284093479583,"1",0.1284093479583,0.56420467397915
3107406.0,FERRALSOLS,Bom Despacho,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,696.932022555358,0.574294060744608,"0.5",0.287147030372304,0.56420467397915
3107406.0,ACRISOLS,Bom Despacho,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,340.957638942098,0.280959893752619,"0.5",0.140479946876309,0.56420467397915
3107505.0,CAMBISOLS,Bom Jardim de Minas,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,412.020830624926,1.0,"1",1.0,1.0
3107604.0,FERRALSOLS,Bom Jesus da Penha,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,120.298492077103,0.577388217564193,"0.5",0.288694108782096,0.5
3107604.0,FERRALSOLS,Bom Jesus da Penha,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,88.0509137777686,0.422611782435807,"0.5",0.211305891217904,0.5
3107703.0,LEPTOSOLS,Bom Jesus do Amparo,MG,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,5.777288321527,0.0295345777963988,"0",0.0,0.485232711101801
3107703.0,ACRISOLS,Bom Jesus do Amparo,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,189.833712497704,0.970465422203601,"0.5",0.485232711101801,0.485232711101801
3107802.0,FERRALSOLS,Bom Jesus do Galho,MG,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,163.664061656352,0.276324874803517,"0.5",0.138162437401759,0.5
3107802.0,LIXISOLS,Bom Jesus do Galho,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,397.362092513051,0.670892738174145,"0.5",0.335446369087073,0.5
3107802.0,FERRALSOLS,Bom Jesus do Galho,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,31.2624039009729,0.0527823870223377,"0.5",0.0263911935111688,0.5
3107901.0,FERRALSOLS,Bom Repouso,MG,FRha,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,11.887284312772,0.0517187257025065,"0.5",0.0258593628512532,0.5
3107901.0,FERRALSOLS,Bom Repouso,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,141.890123918258,0.617329930515623,"0.5",0.308664965257812,0.5
3107901.0,LIXISOLS,Bom Repouso,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,76.0674719609031,0.33095134378187,"0.5",0.165475671890935,0.5
3108008.0,FERRALSOLS,Bom Sucesso,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,567.190874969534,0.804473414975385,"0.5",0.402236707487693,0.5
3108008.0,FERRALSOLS,Bom Sucesso,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,47.8628829900644,0.0678861713557233,"0.5",0.0339430856778616,0.5
3108008.0,LIXISOLS,Bom Sucesso,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,89.9923808079438,0.127640413668892,"0.5",0.0638202068344458,0.5
3108107.0,CAMBISOLS,Bonfim,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,73.5416750288725,0.243624172867344,"1",0.243624172867344,0.621812086433672
3108107.0,FERRALSOLS,Bonfim,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,228.323588024957,0.756375827132656,"0.5",0.378187913566328,0.621812086433672
3108206.0,LEPTOSOLS,Bonfinópolis de Minas,MG,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,246.964388422008,0.133459105691027,"0",0.0,0.669110392546979
3108206.0,CAMBISOLS,Bonfinópolis de Minas,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,872.83767679634,0.471679890784986,"1",0.471679890784986,0.669110392546979
3108206.0,FERRALSOLS,Bonfinópolis de Minas,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,730.685296758721,0.394861003523987,"0.5",0.197430501761994,0.669110392546979
3108255.0,GLEYSOLS,Bonito de Minas,MG,GLdy,Dystric GLEYSOLS,Dystric GLEYSOLS,GL,20.9024225869504,0.00530996093183575,"0.5",0.00265498046591788,0.0721138965385688
3108255.0,FERRALSOLS,Bonito de Minas,MG,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,546.843803492971,0.138917832145302,"0.5",0.0694589160726509,0.0721138965385688
3108255.0,ARENOSOLS,Bonito de Minas,MG,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,3368.70883550639,0.855772206922862,"0",0.0,0.0721138965385688
3108305.0,LIXISOLS,Borda da Mata,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,54.3235791436099,0.180412252249847,"0.5",0.0902061261249236,0.5
3108305.0,FERRALSOLS,Borda da Mata,MG,FRha,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,246.78445795566,0.819587747750153,"0.5",0.409793873875076,0.5
3108404.0,ACRISOLS,Botelhos,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,62.7391226546728,0.187791813380339,"0.5",0.0938959066901695,0.687004933406855
3108404.0,CAMBISOLS,Botelhos,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,124.952469895793,0.37400986681371,"1",0.37400986681371,0.687004933406855
3108404.0,FERRALSOLS,Botelhos,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,146.397106660324,0.438198319805951,"0.5",0.219099159902976,0.687004933406855
3108503.0,CAMBISOLS,Botumirim,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,468.510322579563,0.298626441731994,"1",0.298626441731994,0.298626441731994
3108503.0,LEPTOSOLS,Botumirim,MG,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,1100.37393248595,0.701373558268006,"0",0.0,0.298626441731994
3108552.0,CAMBISOLS,Brasilândia de Minas,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,84.9821234444203,0.0338615534857019,"1",0.0338615534857019,0.381323699138113
3108552.0,FERRALSOLS,Brasilândia de Minas,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,274.224153413247,0.109265989851936,"0.5",0.054632994925968,0.381323699138113
3108552.0,FERRALSOLS,Brasilândia de Minas,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,1469.82288013851,0.585658301452885,"0.5",0.292829150726443,0.381323699138113
3108552.0,LEPTOSOLS,Brasilândia de Minas,MG,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,680.664424555068,0.271214155209477,"0",0.0,0.381323699138113
3108602.0,CAMBISOLS,Brasília de Minas,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,350.28578900307,0.2502963647042,"1",0.2502963647042,0.393813629593293
3108602.0,CAMBISOLS,Brasília de Minas,MG,CMeu,Eutric CAMBISOLS,Eutric CAMBISOLS,CM,93.6373222003172,0.066908456132572,"1",0.066908456132572,0.393813629593293
3108602.0,LIXISOLS,Brasília de Minas,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,214.425623413082,0.153217617513041,"0.5",0.0766088087565207,0.393813629593293
3108602.0,ARENOSOLS,Brasília de Minas,MG,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,741.135390600601,0.529577561650187,"0",0.0,0.393813629593293
3108701.0,FERRALSOLS,Brás Pires,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,223.351388152535,1.0,"0.5",0.5,0.5
3108800.0,ACRISOLS,Braúnas,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,13.6244435735836,0.0360131775250032,"0.5",0.0180065887625016,0.5
3108800.0,FERRALSOLS,Braúnas,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,325.533615209249,0.86047549843558,"0.5",0.43023774921779,0.5
3108800.0,FERRALSOLS,Braúnas,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,39.1602266315663,0.103511324039416,"0.5",0.0517556620197082,0.5
3108909.0,FERRALSOLS,Brazópolis,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,167.695944662063,0.456081834095601,"0.5",0.2280409170478,0.504116240528184
3108909.0,FERRALSOLS,Brazópolis,MG,FRha,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,196.965347547048,0.535685684848032,"0.5",0.267842842424016,0.504116240528184
3108909.0,CAMBISOLS,Brazópolis,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,3.02698679152107,0.00823248105636751,"1",0.00823248105636751,0.504116240528184
3109006.0,FERRALSOLS,Brumadinho,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,180.049928997401,0.281576882203831,"0.5",0.140788441101916,0.83817465439512
3109006.0,CAMBISOLS,Brumadinho,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,432.48097667681,0.67634930879024,"1",0.67634930879024,0.83817465439512
3109006.0,FERRALSOLS,Brumadinho,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,26.9034384672386,0.0420738090059287,"0.5",0.0210369045029643,0.83817465439512
3109105.0,LIXISOLS,Bueno Brandão,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,266.536313733123,0.748381195495773,"0.5",0.374190597747887,0.5
3109105.0,FERRALSOLS,Bueno Brandão,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,89.6141552221441,0.251618804504227,"0.5",0.125809402252113,0.5
3109204.0,ACRISOLS,Buenópolis,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,650.850965111696,0.40681206668544,"0.5",0.20340603334272,0.302742813797412
3109204.0,LEPTOSOLS,Buenópolis,MG,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,790.103160113252,0.493851152859868,"0",0.0,0.302742813797412
3109204.0,CAMBISOLS,Buenópolis,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,158.927044511729,0.0993367804546924,"1",0.0993367804546924,0.302742813797412
3109253.0,FERRALSOLS,Bugre,MG,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,24.6833034848777,0.152846133638735,"0.5",0.0764230668193673,0.5
3109253.0,LIXISOLS,Bugre,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,136.807883091152,0.847153866361265,"0.5",0.423576933180633,0.5
3109303.0,CAMBISOLS,Buritis,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,2112.50574477786,0.404292921113614,"1",0.404292921113614,0.702146460556807
3109303.0,FERRALSOLS,Buritis,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,567.481399263066,0.108605012390076,"0.5",0.0543025061950379,0.702146460556807
3109303.0,FERRALSOLS,Buritis,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,2545.19893876018,0.487102066496311,"0.5",0.243551033248155,0.702146460556807
3109402.0,FERRALSOLS,Buritizeiro,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,425.16037121539,0.0588995198077634,"0.5",0.0294497599038817,0.496214309921784
3109402.0,LEPTOSOLS,Buritizeiro,MG,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,815.256512072185,0.112941422418877,"0",0.0,0.496214309921784
3109402.0,CAMBISOLS,Buritizeiro,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,966.527360476668,0.133897703707434,"1",0.133897703707434,0.496214309921784
3109402.0,ARENOSOLS,Buritizeiro,MG,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,205.924108879748,0.0285276614449896,"0",0.0,0.496214309921784
3109402.0,FERRALSOLS,Buritizeiro,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,4805.53296205316,0.665733692620937,"0.5",0.332866846310468,0.496214309921784
3109451.0,CAMBISOLS,Cabeceira Grande,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,1002.06123768408,0.971545876142484,"1",0.971545876142484,0.985772938071242
3109451.0,FERRALSOLS,Cabeceira Grande,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,20.4180548393489,0.0197962721558486,"0.5",0.00989813607792431,0.985772938071242
3109451.0,PLINTHOSOLS,Cabeceira Grande,MG,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,8.92978685299444,0.00865785170166748,"0.5",0.00432892585083374,0.985772938071242
3109501.0,FERRALSOLS,Cabo Verde,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,123.41319478024,0.335174738951542,"0.5",0.167587369475771,0.477510497943607
3109501.0,Water,Cabo Verde,MG,Water,,Water,Water,28.1647208158717,0.0764918448461909,"0",0.0,0.477510497943607
3109501.0,CAMBISOLS,Cabo Verde,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,11.603202448,0.031512840733404,"1",0.031512840733404,0.477510497943607
3109501.0,ACRISOLS,Cabo Verde,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,205.024419062557,0.556820575468863,"0.5",0.278410287734431,0.477510497943607
3109600.0,FERRALSOLS,Cachoeira da Prata,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,24.3480662237547,0.396670350103461,"0.5",0.19833517505173,0.5
3109600.0,ACRISOLS,Cachoeira da Prata,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,37.0330433484735,0.603329649896539,"0.5",0.30166482494827,0.5
3109709.0,FERRALSOLS,Cachoeira de Minas,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,1.78574411605692,0.00586947098291762,"0.5",0.00293473549145881,0.5
3109709.0,FERRALSOLS,Cachoeira de Minas,MG,FRha,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,302.457026868604,0.994130529017082,"0.5",0.497065264508541,0.5
3109808.0,FERRALSOLS,Cachoeira Dourada,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,200.927657066176,1.0,"0.5",0.5,0.5
3109907.0,FERRALSOLS,Caetanópolis,MG,FRro,Rhodic FERRALSOLS,Rhodic FERRALSOLS,FR,117.620137366586,0.753784692954533,"0.5",0.376892346477267,0.5
3109907.0,LIXISOLS,Caetanópolis,MG,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,38.4192973233948,0.246215307045467,"0.5",0.123107653522733,0.5
3110004.0,CAMBISOLS,Caeté,MG,CMro,Rhodic CAMBISOLS,Rhodic CAMBISOLS,CM,63.4033616160755,0.11686590435307,"1",0.11686590435307,0.650948510763177
3110004.0,ACRISOLS,Caeté,MG,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,378.742421362703,0.698102978473646,"0.5",0.349051489236823,0.650948510763177
3110004.0,CAMBISOLS,Caeté,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,100.385094329319,0.185031117173284,"1",0.185031117173284,0.650948510763177
3110103.0,FERRALSOLS,Caiana,MG,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,95.4003824501627,0.896071311133036,"0.5",0.448035655566518,0.551964344433482
3110103.0,CAMBISOLS,Caiana,MG,CMdy,Dystric CAMBISOLS,Dystric CAMBISOLS,CM,11.0647852936119,0.103928688866964,"1",0.103928688866964,0.551964344433482
